time,linear.velocity.x,linear.velocity.y,linear.velocity.z,angular.velocity.x,angular.velocity.y,angular.velocity.z,gps.latitude,gps.longitude,gps.height,gps.health
1526094093.905522,-0.010950,-0.023035,-0.002358,0.000983,0.001313,-0.001668,0.000000,0.000000,0.000000,0
1526094093.925489,-0.010869,-0.022990,-0.002399,-0.007292,0.003864,-0.001169,0.000000,0.000000,0.000000,0
1526094093.945985,-0.010803,-0.022966,-0.002274,-0.003366,0.007224,0.003503,0.000000,0.000000,0.000000,0
1526094093.965598,-0.010748,-0.022814,-0.001856,-0.001132,-0.002874,-0.001309,0.000000,0.000000,0.000000,0
1526094093.988801,-0.010732,-0.022701,-0.001636,-0.003720,0.005054,-0.001287,0.000000,0.000000,0.000000,0
1526094094.006320,-0.010748,-0.022757,-0.001529,-0.003748,0.000930,0.001389,0.000000,0.000000,0.000000,0
1526094094.025612,-0.010676,-0.022890,-0.001037,-0.005044,0.004539,0.001027,0.000000,0.000000,0.000000,0
1526094094.045476,-0.010397,-0.023039,-0.000636,-0.004638,-0.005910,0.000235,0.000000,0.000000,0.000000,0
1526094094.066364,-0.010289,-0.023228,-0.000794,-0.002080,-0.000598,-0.003223,0.000000,0.000000,0.000000,0
1526094094.086625,-0.010507,-0.023132,-0.000517,-0.003003,0.006937,0.000461,0.000000,0.000000,0.000000,0
1526094094.106817,-0.010572,-0.022923,-0.000143,-0.002651,-0.002780,-0.001602,0.000000,0.000000,0.000000,0
1526094094.125415,-0.010521,-0.022701,-0.000121,-0.002536,-0.001239,-0.000566,0.000000,0.000000,0.000000,0
1526094094.145353,-0.010536,-0.022577,0.000014,-0.000593,0.003132,0.000057,0.000000,0.000000,0.000000,0
1526094094.165449,-0.010642,-0.022538,0.000417,-0.008053,0.006524,-0.001829,0.000000,0.000000,0.000000,0
1526094094.188331,-0.010728,-0.022595,0.000284,-0.005384,0.002129,-0.001292,0.000000,0.000000,0.000000,0
1526094094.205537,-0.010730,-0.022593,0.000192,0.001395,-0.004388,-0.004887,0.000000,0.000000,0.000000,0
1526094094.225447,-0.010620,-0.022572,0.000231,0.001691,0.000260,-0.000622,0.000000,0.000000,0.000000,0
1526094094.245364,-0.010561,-0.022702,-0.000134,-0.003724,-0.000465,-0.001770,0.000000,0.000000,0.000000,0
1526094094.267623,-0.010524,-0.022679,-0.000189,-0.006875,0.004031,-0.000060,0.000000,0.000000,0.000000,0
1526094094.286898,-0.010485,-0.022567,0.000117,-0.000903,0.002148,0.000284,0.000000,0.000000,0.000000,0
1526094094.305522,-0.010398,-0.022473,-0.000014,-0.003753,-0.003387,-0.002752,0.000000,0.000000,0.000000,0
1526094094.325503,-0.010551,-0.022471,-0.000124,-0.005559,0.003225,-0.001198,0.000000,0.000000,0.000000,0
1526094094.345806,-0.010526,-0.022347,0.000246,-0.003127,0.003107,-0.000226,0.000000,0.000000,0.000000,0
1526094094.365449,-0.010558,-0.022295,0.000277,-0.002835,-0.000165,0.000640,0.000000,0.000000,0.000000,0
1526094094.386723,-0.010585,-0.022412,0.000041,-0.001877,0.001300,0.000533,0.000000,0.000000,0.000000,0
1526094094.405776,-0.010450,-0.022472,0.000167,-0.002822,0.005962,0.000803,0.000000,0.000000,0.000000,0
1526094094.425451,-0.010358,-0.022605,0.000310,-0.004745,0.001938,-0.000938,0.000000,0.000000,0.000000,0
1526094094.446260,-0.010368,-0.022506,0.000125,-0.003743,-0.000005,-0.001983,0.000000,0.000000,0.000000,0
1526094094.465489,-0.010216,-0.022307,-0.000139,-0.004928,0.001541,-0.004550,0.000000,0.000000,0.000000,0
1526094094.486701,-0.010224,-0.022173,-0.000269,-0.001604,-0.002546,-0.003649,0.000000,0.000000,0.000000,0
1526094094.505580,-0.010345,-0.022096,-0.000472,-0.000060,0.000938,0.001789,0.000000,0.000000,0.000000,0
1526094094.525787,-0.010459,-0.022062,-0.000648,-0.003529,0.003987,0.002202,0.000000,0.000000,0.000000,0
1526094094.545569,-0.010417,-0.022113,-0.000764,-0.003056,0.000495,-0.000431,0.000000,0.000000,0.000000,0
1526094094.565502,-0.010461,-0.022198,-0.000959,-0.001148,0.006369,0.003450,0.000000,0.000000,0.000000,0
1526094094.587143,-0.010487,-0.022270,-0.000838,-0.004081,0.002309,0.001447,0.000000,0.000000,0.000000,0
1526094094.605589,-0.010564,-0.022410,-0.000891,-0.000461,0.000276,-0.002131,0.000000,0.000000,0.000000,0
1526094094.625665,-0.010543,-0.022559,-0.001012,-0.001435,-0.001446,0.003813,0.000000,0.000000,0.000000,0
1526094094.645636,-0.010600,-0.022486,-0.001001,-0.001175,0.004459,0.002021,0.000000,0.000000,0.000000,0
1526094094.665652,-0.010588,-0.022505,-0.000943,-0.002343,-0.002573,0.000861,0.000000,0.000000,0.000000,0
1526094094.686882,-0.010571,-0.022717,-0.001054,-0.002222,-0.003777,-0.005234,0.000000,0.000000,0.000000,0
1526094094.706146,-0.010625,-0.022866,-0.000820,-0.003876,-0.000239,-0.001961,0.000000,0.000000,0.000000,0
1526094094.725369,-0.010474,-0.022931,-0.000763,-0.006290,0.002559,-0.004374,0.000000,0.000000,0.000000,0
1526094094.745313,-0.010328,-0.022930,-0.000927,-0.004365,0.006245,0.003867,0.000000,0.000000,0.000000,0
1526094094.766682,-0.010333,-0.022847,-0.001092,-0.001244,-0.001464,-0.004253,0.000000,0.000000,0.000000,0
1526094094.786584,-0.010204,-0.022712,-0.000919,-0.008171,0.001491,-0.002248,0.000000,0.000000,0.000000,0
1526094094.805575,-0.009956,-0.022705,-0.000718,-0.006998,0.002598,0.004024,0.000000,0.000000,0.000000,0
1526094094.825337,-0.009889,-0.022672,-0.000621,-0.002482,0.003838,-0.000332,0.000000,0.000000,0.000000,0
1526094094.845699,-0.009741,-0.022758,-0.000623,-0.000860,0.000660,-0.001962,0.000000,0.000000,0.000000,0
1526094094.865686,-0.009530,-0.022920,-0.000427,-0.000501,0.004487,0.002798,0.000000,0.000000,0.000000,0
1526094094.886867,-0.009486,-0.023093,-0.000306,0.000636,0.005136,0.001232,0.000000,0.000000,0.000000,0
1526094094.905488,-0.009591,-0.023123,-0.000367,-0.003831,-0.000875,-0.002999,0.000000,0.000000,0.000000,0
1526094094.925372,-0.009653,-0.023087,-0.000459,-0.001873,-0.002009,-0.003085,0.000000,0.000000,0.000000,0
1526094094.945513,-0.009853,-0.022961,-0.000202,-0.003131,0.002717,-0.001361,0.000000,0.000000,0.000000,0
1526094094.965722,-0.009827,-0.022826,0.000504,-0.001212,-0.002658,-0.001569,0.000000,0.000000,0.000000,0
1526094094.988948,-0.009769,-0.022820,0.000939,-0.002014,0.000770,0.000649,0.000000,0.000000,0.000000,0
1526094095.005443,-0.009857,-0.022965,0.001003,-0.004619,0.002916,-0.000139,0.000000,0.000000,0.000000,0
1526094095.025466,-0.009941,-0.022973,0.001294,-0.004253,0.000257,-0.003374,0.000000,0.000000,0.000000,0
1526094095.045476,-0.009702,-0.023047,0.001557,-0.005584,0.003783,0.002639,0.000000,0.000000,0.000000,0
1526094095.065365,-0.009691,-0.023141,0.001727,-0.002988,-0.003218,-0.000049,0.000000,0.000000,0.000000,0
1526094095.091942,-0.009639,-0.023030,0.001965,-0.002826,-0.001013,-0.001348,0.000000,0.000000,0.000000,0
1526094095.106271,-0.009509,-0.022996,0.002030,-0.007189,0.003646,-0.002415,0.000000,0.000000,0.000000,0
1526094095.125473,-0.009612,-0.023149,0.002116,-0.003208,0.005012,0.000719,0.000000,0.000000,0.000000,0
1526094095.145426,-0.009921,-0.023132,0.002479,0.000086,0.000707,0.003690,0.000000,0.000000,0.000000,0
1526094095.169899,-0.009916,-0.023067,0.002729,-0.005230,0.005253,0.002189,0.000000,0.000000,0.000000,0
1526094095.186869,-0.009978,-0.023031,0.002864,-0.007283,0.005943,0.000649,0.000000,0.000000,0.000000,0
1526094095.210102,-0.010065,-0.023043,0.003285,-0.003317,-0.005059,0.000146,0.000000,0.000000,0.000000,0
1526094095.227308,-0.010055,-0.023111,0.003735,-0.000873,0.001222,-0.002489,0.000000,0.000000,0.000000,0
1526094095.245384,-0.010068,-0.023160,0.003702,-0.002124,-0.003559,0.000738,0.000000,0.000000,0.000000,0
1526094095.265504,-0.010186,-0.023172,0.003550,-0.008155,0.003694,-0.004192,0.000000,0.000000,0.000000,0
1526094095.287827,-0.010003,-0.023101,0.003758,-0.005112,0.005708,-0.004519,0.000000,0.000000,0.000000,0
1526094095.305442,-0.010191,-0.023054,0.003780,0.002297,-0.002996,0.000418,0.000000,0.000000,0.000000,0
1526094095.325650,-0.010580,-0.023093,0.003568,-0.002340,-0.000424,-0.004397,0.000000,0.000000,0.000000,0
1526094095.345442,-0.010626,-0.023178,0.003497,-0.003448,0.003125,-0.000263,0.000000,0.000000,0.000000,0
1526094095.365603,-0.010430,-0.023270,0.003525,-0.002989,0.001705,-0.004841,0.000000,0.000000,0.000000,0
1526094095.386664,-0.010390,-0.023245,0.003439,-0.002414,-0.000008,-0.003792,0.000000,0.000000,0.000000,0
1526094095.405454,-0.010319,-0.023019,0.003349,-0.000421,0.001773,-0.002011,0.000000,0.000000,0.000000,0
1526094095.425479,-0.010285,-0.022948,0.003161,-0.005422,0.005087,-0.000908,0.000000,0.000000,0.000000,0
1526094095.445823,-0.010468,-0.023115,0.002778,-0.005873,0.006194,0.000862,0.000000,0.000000,0.000000,0
1526094095.467502,-0.010369,-0.023240,0.002428,-0.004056,0.000919,0.002048,0.000000,0.000000,0.000000,0
1526094095.486747,-0.009945,-0.023249,0.002234,-0.003605,0.002528,-0.001584,0.000000,0.000000,0.000000,0
1526094095.506298,-0.010080,-0.023082,0.001987,-0.004648,0.004227,-0.000162,0.000000,0.000000,0.000000,0
1526094095.525266,-0.010430,-0.022813,0.001902,-0.000695,0.005479,-0.000239,0.000000,0.000000,0.000000,0
1526094095.545608,-0.010376,-0.022752,0.001709,-0.004130,-0.001258,0.002300,0.000000,0.000000,0.000000,0
1526094095.565334,-0.010263,-0.022959,0.001374,-0.001951,0.005517,0.003109,0.000000,0.000000,0.000000,0
1526094095.586598,-0.010103,-0.023111,0.001095,-0.004659,0.009189,0.000501,0.000000,0.000000,0.000000,0
1526094095.605343,-0.010049,-0.022915,0.001073,-0.005308,-0.002478,-0.002335,0.000000,0.000000,0.000000,0
1526094095.625302,-0.010140,-0.022866,0.001025,-0.000203,0.001798,0.000300,0.000000,0.000000,0.000000,0
1526094095.645485,-0.010253,-0.022810,0.000924,-0.002214,-0.000161,-0.000791,0.000000,0.000000,0.000000,0
1526094095.665451,-0.010026,-0.022872,0.000753,-0.004469,0.002391,-0.000956,0.000000,0.000000,0.000000,0
1526094095.686724,-0.009855,-0.022919,0.000579,-0.004778,-0.000209,-0.000097,0.000000,0.000000,0.000000,0
1526094095.705238,-0.009894,-0.022789,0.000469,0.000106,-0.001648,-0.000796,0.000000,0.000000,0.000000,0
1526094095.725686,-0.009888,-0.022548,0.000568,-0.005386,0.000060,0.001590,0.000000,0.000000,0.000000,0
1526094095.745308,-0.009772,-0.022683,0.000608,-0.002685,0.002572,-0.000746,0.000000,0.000000,0.000000,0
1526094095.765629,-0.009734,-0.022919,0.000437,-0.000185,0.001420,0.002260,0.000000,0.000000,0.000000,0
1526094095.786827,-0.009742,-0.023187,0.000569,-0.003730,0.000447,-0.003372,0.000000,0.000000,0.000000,0
1526094095.805792,-0.009910,-0.023224,0.000630,0.002048,0.001208,0.001953,0.000000,0.000000,0.000000,0
1526094095.825484,-0.010179,-0.023017,0.000309,-0.003474,0.004667,0.003489,0.000000,0.000000,0.000000,0
1526094095.845797,-0.010174,-0.022631,0.000249,-0.002657,-0.001609,-0.003846,0.000000,0.000000,0.000000,0
1526094095.865408,-0.009711,-0.022608,0.000692,-0.000091,0.000027,0.003037,0.000000,0.000000,0.000000,0
1526094095.887204,-0.009527,-0.022819,0.000711,-0.001939,0.002680,0.002796,0.000000,0.000000,0.000000,0
1526094095.905714,-0.009591,-0.022994,0.000779,-0.004766,0.004774,0.001362,0.000000,0.000000,0.000000,0
1526094095.925461,-0.009591,-0.022883,0.001034,-0.005066,0.003629,-0.002159,0.000000,0.000000,0.000000,0
1526094095.946235,-0.009840,-0.022648,0.001072,-0.002352,-0.000499,-0.000628,0.000000,0.000000,0.000000,0
1526094095.965776,-0.009964,-0.022543,0.000876,-0.007118,0.004646,0.002115,0.000000,0.000000,0.000000,0
1526094095.988972,-0.009564,-0.022761,0.000896,-0.000544,0.002774,0.002019,0.000000,0.000000,0.000000,0
1526094096.005661,-0.009277,-0.022964,0.000769,-0.001467,0.002975,0.000541,0.000000,0.000000,0.000000,0
1526094096.026063,-0.009319,-0.022698,0.000702,-0.001089,0.001517,-0.004328,0.000000,0.000000,0.000000,0
1526094096.045704,-0.009442,-0.022422,0.000762,-0.005986,0.004837,-0.001307,0.000000,0.000000,0.000000,0
1526094096.065577,-0.009712,-0.022509,0.000693,-0.005240,0.003459,0.000965,0.000000,0.000000,0.000000,0
1526094096.087524,-0.009763,-0.022862,0.000254,-0.002470,-0.001770,-0.002962,0.000000,0.000000,0.000000,0
1526094096.105938,-0.009392,-0.023214,-0.000118,-0.005748,-0.000090,-0.003637,0.000000,0.000000,0.000000,0
1526094096.125597,-0.009161,-0.023258,-0.000391,-0.007801,0.006212,0.001987,0.000000,0.000000,0.000000,0
1526094096.145797,-0.009356,-0.022872,-0.000873,-0.004797,0.002692,-0.000968,0.000000,0.000000,0.000000,0
1526094096.165504,-0.009305,-0.022620,-0.001283,-0.000938,0.000764,0.000817,0.000000,0.000000,0.000000,0
1526094096.187006,-0.009261,-0.022642,-0.001393,-0.003177,-0.002939,-0.002055,0.000000,0.000000,0.000000,0
1526094096.205493,-0.009359,-0.022625,-0.001628,-0.011192,0.003984,0.000037,0.000000,0.000000,0.000000,0
1526094096.225268,-0.009463,-0.022581,-0.001623,-0.002900,0.000410,0.002867,0.000000,0.000000,0.000000,0
1526094096.245478,-0.009416,-0.022609,-0.001392,-0.000786,0.001455,0.000783,0.000000,0.000000,0.000000,0
1526094096.265358,-0.009586,-0.022581,-0.001537,-0.000611,0.000178,-0.005324,0.000000,0.000000,0.000000,0
1526094096.286640,-0.009574,-0.022559,-0.001946,-0.005746,0.002057,-0.001281,0.000000,0.000000,0.000000,0
1526094096.305768,-0.009692,-0.022621,-0.002205,-0.002064,0.001007,-0.000912,0.000000,0.000000,0.000000,0
1526094096.325680,-0.009834,-0.022675,-0.002601,-0.002969,0.001900,0.001178,0.000000,0.000000,0.000000,0
1526094096.345468,-0.009793,-0.022469,-0.003059,0.000147,0.001635,0.000807,0.000000,0.000000,0.000000,0
1526094096.365514,-0.009710,-0.022173,-0.003292,-0.004450,-0.002611,0.001622,0.000000,0.000000,0.000000,0
1526094096.386512,-0.009798,-0.022092,-0.003429,-0.002668,-0.000329,-0.001802,0.000000,0.000000,0.000000,0
1526094096.405336,-0.009729,-0.022276,-0.003590,0.001617,-0.000961,-0.001946,0.000000,0.000000,0.000000,0
1526094096.425563,-0.009679,-0.022393,-0.003743,0.001026,-0.001246,-0.001992,0.000000,0.000000,0.000000,0
1526094096.445256,-0.009842,-0.022605,-0.003804,-0.001298,0.001476,-0.002569,0.000000,0.000000,0.000000,0
1526094096.465634,-0.010115,-0.022817,-0.003823,-0.001555,0.003336,0.002445,0.000000,0.000000,0.000000,0
1526094096.486661,-0.010118,-0.022913,-0.003759,-0.000731,-0.001845,-0.000911,0.000000,0.000000,0.000000,0
1526094096.505343,-0.010204,-0.022947,-0.003479,-0.000657,0.001854,-0.004247,0.000000,0.000000,0.000000,0
1526094096.525619,-0.010137,-0.022972,-0.003280,-0.000494,-0.003067,-0.002791,0.000000,0.000000,0.000000,0
1526094096.545391,-0.009963,-0.022885,-0.003084,-0.006702,0.005171,-0.000729,0.000000,0.000000,0.000000,0
1526094096.565183,-0.010025,-0.022911,-0.002791,0.001447,-0.001833,-0.005494,0.000000,0.000000,0.000000,0
1526094096.587156,-0.010069,-0.023005,-0.002557,-0.001400,0.001419,-0.003245,0.000000,0.000000,0.000000,0
1526094096.605767,-0.009878,-0.023221,-0.002538,-0.004304,0.003902,-0.000302,0.000000,0.000000,0.000000,0
1526094096.625766,-0.009780,-0.023380,-0.002558,-0.005668,0.006640,0.002154,0.000000,0.000000,0.000000,0
1526094096.645561,-0.009689,-0.023299,-0.002528,-0.002640,0.000224,-0.003339,0.000000,0.000000,0.000000,0
1526094096.665358,-0.009596,-0.023113,-0.002626,-0.002427,-0.000974,-0.003731,0.000000,0.000000,0.000000,0
1526094096.686952,-0.009553,-0.022923,-0.002542,-0.002981,0.001118,-0.001700,0.000000,0.000000,0.000000,0
1526094096.705414,-0.009588,-0.022868,-0.002726,-0.000734,0.002656,0.001431,0.000000,0.000000,0.000000,0
1526094096.725145,-0.009603,-0.022901,-0.002929,-0.003346,0.002758,0.000392,0.000000,0.000000,0.000000,0
1526094096.745307,-0.009599,-0.022932,-0.003284,-0.004115,0.003545,-0.000313,0.000000,0.000000,0.000000,0
1526094096.765240,-0.009692,-0.022932,-0.003782,-0.005025,0.004271,-0.001483,0.000000,0.000000,0.000000,0
1526094096.786639,-0.009831,-0.023017,-0.004034,-0.003472,-0.003643,-0.002054,0.000000,0.000000,0.000000,0
1526094096.805227,-0.009821,-0.023077,-0.003832,-0.002997,-0.001462,-0.002041,0.000000,0.000000,0.000000,0
1526094096.825221,-0.009859,-0.023070,-0.003830,-0.006472,0.001472,-0.001260,0.000000,0.000000,0.000000,0
1526094096.845619,-0.009992,-0.023012,-0.003816,-0.002077,-0.001205,-0.001233,0.000000,0.000000,0.000000,0
1526094096.865356,-0.009930,-0.023044,-0.003944,-0.003462,0.005666,-0.000502,0.000000,0.000000,0.000000,0
1526094096.887623,-0.009944,-0.022965,-0.003931,-0.002481,0.001016,0.000178,0.000000,0.000000,0.000000,0
1526094096.905391,-0.009932,-0.022847,-0.004042,-0.000180,-0.001637,-0.000714,0.000000,0.000000,0.000000,0
1526094096.925150,-0.009876,-0.022780,-0.004165,-0.006199,0.004340,0.002796,0.000000,0.000000,0.000000,0
1526094096.946014,-0.009865,-0.022918,-0.004173,-0.001568,0.003991,0.000243,0.000000,0.000000,0.000000,0
1526094096.965321,-0.009829,-0.022953,-0.004226,-0.000625,-0.002539,0.000297,0.000000,0.000000,0.000000,0
1526094096.988827,-0.009698,-0.022981,-0.004268,-0.004140,-0.001017,-0.000566,0.000000,0.000000,0.000000,0
1526094097.005426,-0.010002,-0.023067,-0.004130,-0.004517,0.007905,0.000495,0.000000,0.000000,0.000000,0
1526094097.025835,-0.010209,-0.023010,-0.004423,-0.002202,0.002040,-0.000093,0.000000,0.000000,0.000000,0
1526094097.045659,-0.010191,-0.022779,-0.004708,-0.001675,0.002723,0.001419,0.000000,0.000000,0.000000,0
1526094097.066056,-0.010170,-0.022627,-0.004821,-0.001118,0.002825,-0.000677,0.000000,0.000000,0.000000,0
1526094097.086728,-0.010381,-0.022540,-0.005008,0.001527,0.000218,0.001082,0.000000,0.000000,0.000000,0
1526094097.105726,-0.010327,-0.022488,-0.005133,-0.000055,0.003971,0.002847,0.000000,0.000000,0.000000,0
1526094097.125380,-0.010300,-0.022537,-0.005206,0.000221,0.000540,-0.005769,0.000000,0.000000,0.000000,0
1526094097.146902,-0.010471,-0.022570,-0.005426,-0.006130,0.003516,-0.003334,0.000000,0.000000,0.000000,0
1526094097.165400,-0.010652,-0.022626,-0.005685,-0.003163,0.000089,-0.001864,0.000000,0.000000,0.000000,0
1526094097.187032,-0.010534,-0.022616,-0.005680,-0.001030,0.002060,0.002156,0.000000,0.000000,0.000000,0
1526094097.205352,-0.010437,-0.022478,-0.005628,-0.003587,0.003115,0.001755,0.000000,0.000000,0.000000,0
1526094097.225544,-0.010437,-0.022340,-0.005749,-0.000048,0.000015,-0.000805,0.000000,0.000000,0.000000,0
1526094097.245310,-0.010468,-0.022393,-0.005991,-0.004781,0.000818,-0.001634,0.000000,0.000000,0.000000,0
1526094097.265367,-0.010409,-0.022426,-0.006029,-0.004519,0.005458,0.000844,0.000000,0.000000,0.000000,0
1526094097.286713,-0.010280,-0.022476,-0.006083,0.001670,0.004367,-0.000586,0.000000,0.000000,0.000000,0
1526094097.305339,-0.010328,-0.022568,-0.006225,-0.005307,0.000513,-0.003803,0.000000,0.000000,0.000000,0
1526094097.329707,-0.010417,-0.022726,-0.006395,-0.005908,0.005014,-0.000681,0.000000,0.000000,0.000000,0
1526094097.346094,-0.010334,-0.022835,-0.006561,-0.004997,0.006455,-0.000930,0.000000,0.000000,0.000000,0
1526094097.366240,-0.010298,-0.022876,-0.006641,-0.001321,0.001406,0.002121,0.000000,0.000000,0.000000,0
1526094097.386658,-0.010396,-0.022827,-0.006698,-0.003466,0.003180,-0.003385,0.000000,0.000000,0.000000,0
1526094097.407354,-0.010395,-0.022764,-0.006877,-0.003487,0.005055,0.001773,0.000000,0.000000,0.000000,0
1526094097.425418,-0.010218,-0.022739,-0.006974,-0.006052,0.002394,0.001980,0.000000,0.000000,0.000000,0
1526094097.445426,-0.010040,-0.022800,-0.007224,-0.001728,0.000647,-0.001272,0.000000,0.000000,0.000000,0
1526094097.472399,-0.010003,-0.022751,-0.007216,-0.000403,0.000210,-0.000193,0.000000,0.000000,0.000000,0
1526094097.486711,-0.010099,-0.022807,-0.007298,-0.004163,0.007317,0.000750,0.000000,0.000000,0.000000,0
1526094097.511486,-0.010034,-0.023011,-0.007368,-0.003962,0.000489,0.002883,0.000000,0.000000,0.000000,0
1526094097.525380,-0.009775,-0.023105,-0.007395,-0.006935,0.001226,-0.001714,0.000000,0.000000,0.000000,0
1526094097.547249,-0.009679,-0.023044,-0.007538,-0.002002,-0.000719,-0.001761,0.000000,0.000000,0.000000,0
1526094097.565449,-0.009729,-0.023009,-0.007369,-0.006358,0.004572,0.001996,0.000000,0.000000,0.000000,0
1526094097.586818,-0.009858,-0.022999,-0.006941,-0.000782,0.000687,-0.000700,0.000000,0.000000,0.000000,0
1526094097.605424,-0.009892,-0.022955,-0.006777,-0.001088,-0.002824,-0.000311,0.000000,0.000000,0.000000,0
1526094097.626603,-0.009826,-0.023023,-0.006504,-0.003095,0.001919,-0.002039,0.000000,0.000000,0.000000,0
1526094097.645506,-0.009844,-0.022993,-0.006369,-0.007238,0.006870,-0.001257,0.000000,0.000000,0.000000,0
1526094097.666036,-0.009910,-0.022851,-0.006392,-0.006177,0.004588,-0.000464,0.000000,0.000000,0.000000,0
1526094097.686740,-0.009841,-0.022768,-0.006328,-0.001292,0.003141,-0.002060,0.000000,0.000000,0.000000,0
1526094097.705396,-0.009835,-0.022837,-0.006158,0.000052,0.000111,-0.001187,0.000000,0.000000,0.000000,0
1526094097.725461,-0.009762,-0.022953,-0.006069,-0.007774,0.006339,0.004789,0.000000,0.000000,0.000000,0
1526094097.745531,-0.009794,-0.023025,-0.005843,-0.003423,-0.000221,0.000250,0.000000,0.000000,0.000000,0
1526094097.765491,-0.009787,-0.022924,-0.005543,-0.001298,-0.001143,-0.004806,0.000000,0.000000,0.000000,0
1526094097.786904,-0.009890,-0.022876,-0.005481,-0.002621,0.002253,-0.000927,0.000000,0.000000,0.000000,0
1526094097.810330,-0.009740,-0.022872,-0.005454,-0.006046,0.004788,-0.000400,0.000000,0.000000,0.000000,0
1526094097.825256,-0.009630,-0.022824,-0.005268,-0.002124,-0.001000,0.005418,0.000000,0.000000,0.000000,0
1526094097.845528,-0.009539,-0.022658,-0.005229,-0.001498,-0.000279,-0.001745,0.000000,0.000000,0.000000,0
1526094097.865691,-0.009612,-0.022695,-0.004967,-0.000940,-0.002752,-0.001112,0.000000,0.000000,0.000000,0
1526094097.886724,-0.009560,-0.022788,-0.004321,-0.004256,0.002384,-0.002722,0.000000,0.000000,0.000000,0
1526094097.905350,-0.009502,-0.022933,-0.003751,-0.005038,0.000754,-0.000025,0.000000,0.000000,0.000000,0
1526094097.926490,-0.009380,-0.022946,-0.003270,-0.005997,0.003640,0.002654,0.000000,0.000000,0.000000,0
1526094097.945323,-0.009451,-0.022906,-0.003069,-0.000829,0.000566,-0.002738,0.000000,0.000000,0.000000,0
1526094097.965431,-0.009618,-0.022965,-0.003213,-0.004851,0.005188,0.000464,0.000000,0.000000,0.000000,0
1526094097.989184,-0.009735,-0.023001,-0.003298,-0.002017,-0.000000,0.001130,0.000000,0.000000,0.000000,0
1526094098.005357,-0.009656,-0.023015,-0.003025,-0.001819,-0.000343,-0.000318,0.000000,0.000000,0.000000,0
1526094098.025579,-0.009705,-0.023071,-0.003005,-0.001389,-0.001103,0.000785,0.000000,0.000000,0.000000,0
1526094098.045294,-0.009559,-0.023175,-0.003083,-0.003436,0.001846,-0.001098,0.000000,0.000000,0.000000,0
1526094098.065439,-0.009430,-0.023238,-0.003248,-0.002468,0.003378,0.006882,0.000000,0.000000,0.000000,0
1526094098.086756,-0.009369,-0.023268,-0.003438,-0.003551,-0.000106,0.000346,0.000000,0.000000,0.000000,0
1526094098.105979,-0.009457,-0.023318,-0.003528,-0.000338,0.000791,-0.001927,0.000000,0.000000,0.000000,0
1526094098.125642,-0.009660,-0.023301,-0.003400,-0.001453,0.004756,0.001352,0.000000,0.000000,0.000000,0
1526094098.145704,-0.009728,-0.023290,-0.003388,-0.002410,0.002737,-0.002084,0.000000,0.000000,0.000000,0
1526094098.165542,-0.009675,-0.023306,-0.003450,-0.001558,0.006898,-0.000936,0.000000,0.000000,0.000000,0
1526094098.187126,-0.009526,-0.023300,-0.003543,-0.002866,-0.003394,-0.000536,0.000000,0.000000,0.000000,0
1526094098.205608,-0.009468,-0.023239,-0.003505,-0.004762,0.006086,0.003531,0.000000,0.000000,0.000000,0
1526094098.226104,-0.009468,-0.023269,-0.003691,-0.000980,-0.000182,0.001693,0.000000,0.000000,0.000000,0
1526094098.245583,-0.009623,-0.023355,-0.003468,-0.002614,0.001612,-0.002829,0.000000,0.000000,0.000000,0
1526094098.266323,-0.009764,-0.023457,-0.003081,-0.004422,0.000723,-0.001558,0.000000,0.000000,0.000000,0
1526094098.291610,-0.009879,-0.023409,-0.002908,-0.007176,0.003886,0.002265,0.000000,0.000000,0.000000,0
1526094098.307321,-0.009849,-0.023318,-0.002869,0.000434,0.000698,0.001769,0.000000,0.000000,0.000000,0
1526094098.327543,-0.009734,-0.023318,-0.002731,0.000718,0.000593,-0.002710,0.000000,0.000000,0.000000,0
1526094098.345349,-0.009488,-0.023439,-0.002770,-0.001446,-0.000556,-0.005426,0.000000,0.000000,0.000000,0
1526094098.365239,-0.009453,-0.023411,-0.002951,-0.008950,0.003651,0.000008,0.000000,0.000000,0.000000,0
1526094098.386584,-0.009437,-0.023300,-0.002729,0.000591,0.004019,0.003828,0.000000,0.000000,0.000000,0
1526094098.405361,-0.009550,-0.023312,-0.002479,-0.003217,-0.000561,-0.001260,0.000000,0.000000,0.000000,0
1526094098.425738,-0.009465,-0.023412,-0.002380,-0.001256,-0.002836,-0.002063,0.000000,0.000000,0.000000,0
1526094098.445518,-0.009329,-0.023412,-0.002194,-0.004454,0.004950,-0.000553,0.000000,0.000000,0.000000,0
1526094098.465378,-0.009034,-0.023553,-0.001997,-0.003731,0.001075,-0.000074,0.000000,0.000000,0.000000,0
1526094098.486775,-0.009092,-0.023812,-0.001822,0.000758,-0.001498,-0.001453,0.000000,0.000000,0.000000,0
1526094098.505449,-0.009162,-0.023789,-0.001614,-0.002765,0.001324,-0.001771,0.000000,0.000000,0.000000,0
1526094098.525392,-0.009287,-0.023792,-0.001640,-0.000472,0.001599,0.001213,0.000000,0.000000,0.000000,0
1526094098.545534,-0.009302,-0.023752,-0.001731,-0.003960,0.006188,0.001544,0.000000,0.000000,0.000000,0
